transaction_id,user_id,amount,merchant,category,time_of_day,device_type,location,is_fraud
529,1817,339.8,M019,food,7,tablet,US,0
530,1920,58.11,M006,travel,23,tablet,UK,0
531,1407,30.16,M015,electronics,23,desktop,US,0
532,1524,182.26,M007,food,18,tablet,CA,0
533,1827,125.74,M012,travel,7,desktop,US,0
534,1505,116.14,M016,clothing,19,mobile,UK,0
535,1902,223.6,M009,electronics,14,desktop,UK,0
536,1824,116.93,M020,food,7,mobile,UK,0
537,1035,33.38,M005,grocery,2,tablet,CA,0
538,1684,118.37,M011,travel,15,tablet,US,0
539,1019,36.5,M002,travel,2,desktop,CA,0
540,1320,142.4,M016,jewelry,0,mobile,CA,0
541,1775,96.69,M004,grocery,7,desktop,US,0
542,1511,8.06,M005,electronics,23,tablet,UK,0
543,1399,71.92,M007,food,8,tablet,UK,0
544,1653,42.05,M006,clothing,21,mobile,UK,0
545,1971,39.83,M010,food,11,mobile,UK,0
546,1882,92.19,M014,luxury,17,tablet,CA,0
547,1470,38.91,M008,electronics,16,tablet,US,0
548,1142,150.01,M014,electronics,7,mobile,US,0
549,1091,7.34,M014,electronics,19,desktop,US,0
550,1353,108.0,M020,electronics,10,desktop,CA,0
551,1833,165.65,M003,luxury,6,mobile,UK,0
552,1799,111.73,M001,travel,13,mobile,UK,0
553,1726,68.76,M009,food,9,mobile,US,0
554,1958,300.19,M009,grocery,14,tablet,UK,0
555,1853,35.66,M002,clothing,11,desktop,CA,0
556,1050,1.94,M016,clothing,19,mobile,UK,1
557,1664,56.56,M008,jewelry,16,desktop,UK,0
558,1697,3.36,M006,travel,7,tablet,UK,0
559,1574,307.77,M013,electronics,13,tablet,US,0
560,1189,23.56,M001,electronics,14,mobile,CA,0
561,1124,155.56,M019,electronics,10,mobile,US,0
562,1149,148.98,M015,travel,11,mobile,CA,0
563,1313,24.56,M001,grocery,19,mobile,US,0
564,1569,97.08,M010,electronics,15,desktop,CA,0
565,1341,4.93,M001,jewelry,19,mobile,CA,0
566,1304,66.08,M012,jewelry,17,desktop,US,0
567,1691,1.48,M011,grocery,9,tablet,US,0
568,1681,254.01,M017,travel,18,tablet,UK,1
569,1837,373.33,M004,electronics,17,desktop,CA,0
570,1782,25.14,M007,luxury,0,desktop,CA,0
571,1053,23.33,M012,food,21,mobile,CA,0
572,1443,140.13,M013,food,3,mobile,CA,0
573,1612,29.22,M005,clothing,22,mobile,CA,0
574,1992,225.45,M006,grocery,6,tablet,UK,0
575,1263,85.31,M002,food,0,desktop,UK,0
576,1052,43.2,M007,clothing,7,desktop,UK,0
577,1571,178.79,M014,jewelry,16,desktop,CA,0
578,1619,68.0,M014,clothing,7,desktop,US,0
579,1004,242.63,M010,electronics,4,mobile,US,0
580,1102,263.13,M004,electronics,0,mobile,CA,0
581,1195,18.08,M003,jewelry,14,desktop,UK,0
582,1773,0.23,M014,grocery,3,mobile,US,0
583,1876,413.09,M006,travel,6,tablet,US,0
584,1991,236.59,M015,electronics,13,mobile,UK,0
585,1883,5.7,M008,electronics,11,tablet,CA,0
586,1349,179.0,M005,clothing,20,tablet,CA,0
587,1046,61.21,M003,clothing,2,desktop,CA,0
588,1866,29.97,M003,clothing,19,desktop,CA,0
589,1822,210.99,M013,food,17,mobile,CA,0
590,1935,21.9,M002,luxury,7,desktop,US,0
591,1819,294.31,M001,jewelry,1,tablet,UK,0
592,1655,23.02,M012,grocery,5,tablet,US,0
593,1268,95.11,M008,clothing,6,mobile,US,0
594,1369,25.24,M019,grocery,6,tablet,US,0
595,1635,78.89,M009,luxury,12,desktop,UK,0
596,1105,115.19,M014,clothing,0,mobile,US,0
597,1669,21.1,M018,electronics,7,mobile,US,0
598,1658,73.58,M010,luxury,22,mobile,CA,0
599,1656,63.31,M009,grocery,12,desktop,UK,0
600,1119,7.37,M006,food,23,tablet,CA,0
601,1830,170.54,M001,clothing,19,desktop,CA,0
602,1786,40.9,M005,travel,23,mobile,US,0
603,1603,85.47,M010,jewelry,18,tablet,CA,0
604,1057,72.32,M013,electronics,16,mobile,US,0
605,1950,72.0,M004,luxury,12,desktop,CA,0
606,1345,11.34,M001,luxury,15,mobile,UK,0
607,1740,55.07,M002,clothing,23,desktop,UK,0
608,1473,60.21,M004,luxury,14,mobile,CA,1
609,1116,132.29,M017,grocery,10,mobile,US,0
610,1829,183.27,M010,clothing,11,mobile,US,0
611,1790,78.74,M012,electronics,21,desktop,US,0
612,1126,9.08,M002,jewelry,2,desktop,CA,0
613,1392,27.03,M003,jewelry,23,desktop,US,0
614,1907,18.02,M014,jewelry,8,desktop,CA,0
615,1640,13.31,M015,travel,13,desktop,UK,0
616,1057,45.55,M013,electronics,6,tablet,US,0
617,1633,26.06,M009,travel,10,mobile,CA,0
618,1512,24.63,M002,travel,9,desktop,US,0
619,1750,5.62,M019,luxury,2,tablet,CA,0
620,1801,1.78,M016,clothing,18,tablet,US,0
621,1095,10.84,M011,electronics,1,mobile,UK,0
622,1637,18.9,M012,electronics,16,mobile,CA,0
623,1117,56.38,M001,luxury,1,mobile,CA,0
624,1559,71.44,M002,clothing,20,desktop,UK,0
625,1600,15.15,M016,food,15,mobile,UK,0
626,1487,55.3,M002,travel,16,mobile,US,0
627,1236,41.82,M019,jewelry,9,mobile,CA,0
628,1884,20.26,M010,grocery,3,tablet,CA,0
629,1896,0.69,M019,travel,10,desktop,US,0
630,1271,62.93,M010,grocery,16,mobile,US,0
631,1188,115.73,M016,clothing,23,tablet,CA,0
632,1998,25.65,M013,grocery,11,desktop,UK,0
633,1703,14.13,M016,food,20,mobile,US,0
634,1446,218.07,M018,electronics,9,tablet,CA,0
635,1580,32.16,M008,jewelry,15,desktop,US,0
636,1789,25.31,M018,grocery,3,mobile,UK,0
637,1860,194.56,M013,grocery,2,mobile,CA,0
638,1246,169.89,M007,clothing,8,tablet,CA,0
639,1962,59.48,M018,clothing,5,mobile,CA,0
640,1075,67.19,M006,luxury,11,tablet,UK,0
641,1153,24.56,M009,electronics,0,tablet,US,0
642,1655,8.15,M006,jewelry,13,tablet,UK,0
643,1434,85.2,M018,luxury,23,desktop,UK,0
644,1996,10.35,M017,luxury,9,tablet,UK,0
645,1085,59.65,M012,grocery,17,desktop,CA,0
646,1696,282.17,M003,electronics,12,mobile,UK,0
647,1284,305.41,M005,jewelry,8,desktop,CA,0
648,1973,27.36,M007,electronics,22,tablet,CA,0
649,1219,97.85,M010,grocery,18,mobile,US,0
650,1068,64.26,M010,clothing,3,tablet,US,0
651,1046,208.49,M019,clothing,2,tablet,UK,0
652,1093,31.67,M004,clothing,5,mobile,CA,0
653,1749,0.37,M010,food,8,tablet,CA,1
654,1957,17.74,M018,electronics,9,desktop,US,0
655,1452,43.0,M003,grocery,8,mobile,CA,0
656,1203,37.94,M003,electronics,16,mobile,UK,0
657,1911,156.72,M005,clothing,9,mobile,CA,0
658,1217,114.12,M016,travel,5,tablet,UK,0
659,1473,35.6,M020,travel,15,tablet,US,0
660,1431,61.2,M013,electronics,16,mobile,US,0
661,1340,10.04,M011,jewelry,10,desktop,CA,0
662,1550,228.42,M013,travel,19,tablet,CA,0
663,1611,273.99,M019,travel,6,tablet,US,0
664,1288,390.22,M006,electronics,3,tablet,UK,0
665,1253,202.92,M013,luxury,9,desktop,UK,0
666,1733,19.11,M004,food,20,tablet,UK,1
667,1356,4.73,M005,food,13,tablet,US,0
668,1022,86.65,M019,clothing,16,desktop,US,0
669,1761,243.73,M005,grocery,13,desktop,US,0
670,1521,19.52,M014,luxury,19,tablet,CA,0
671,1757,0.71,M004,jewelry,22,mobile,US,0
672,1836,163.73,M012,luxury,12,mobile,UK,0
673,1099,7.99,M006,grocery,1,desktop,UK,0
674,1801,53.39,M019,grocery,8,tablet,US,0
675,1179,113.6,M010,jewelry,2,desktop,US,0
676,1222,27.02,M001,food,3,desktop,UK,0
677,1905,8.77,M016,luxury,11,mobile,US,0
678,1761,146.98,M004,travel,14,desktop,CA,0
679,1658,99.47,M009,clothing,19,desktop,US,0
680,1441,446.46,M018,electronics,7,tablet,UK,0
681,1607,42.21,M017,food,17,tablet,UK,0
682,1768,6.38,M015,clothing,4,desktop,US,0
683,1324,132.56,M019,travel,1,desktop,UK,0
684,1515,73.76,M007,food,21,tablet,US,0
685,1015,23.98,M018,luxury,8,mobile,UK,0
686,1791,152.2,M006,jewelry,13,tablet,UK,0
687,1335,22.78,M019,grocery,0,tablet,UK,0
688,1758,30.2,M012,jewelry,19,tablet,US,0
689,1257,9.71,M003,travel,3,tablet,US,0
690,1496,50.99,M001,electronics,16,tablet,US,0
691,1987,54.29,M005,jewelry,9,mobile,CA,0
692,1895,72.27,M001,travel,1,tablet,CA,0
693,1159,123.43,M008,grocery,5,tablet,CA,0
694,1474,236.55,M007,food,18,mobile,UK,0
695,1851,14.82,M015,clothing,8,desktop,UK,0
696,1663,5.59,M011,travel,18,mobile,US,0
697,1907,1.87,M018,travel,18,tablet,UK,0
698,1689,15.5,M014,luxury,8,desktop,CA,0
699,1674,107.28,M009,electronics,2,mobile,CA,0
700,1379,130.0,M005,food,5,desktop,US,0
701,1544,154.41,M004,travel,5,mobile,UK,1
702,1928,27.93,M012,travel,16,mobile,UK,0
703,1956,36.51,M001,clothing,12,desktop,CA,0
704,1690,66.0,M013,grocery,12,desktop,US,0
705,1426,6.53,M001,jewelry,6,desktop,CA,0
706,1612,94.45,M003,luxury,8,desktop,UK,0
707,1267,411.87,M008,food,17,tablet,CA,0
708,1834,44.75,M018,clothing,0,mobile,CA,1
709,1576,139.77,M016,clothing,21,tablet,UK,0
710,1416,69.32,M020,jewelry,21,mobile,UK,0
711,1167,13.68,M020,food,19,tablet,UK,0
712,1841,87.28,M016,food,12,tablet,CA,0
713,1042,35.65,M002,luxury,7,mobile,CA,0
714,1555,3.5,M017,grocery,20,tablet,CA,0
715,1284,100.77,M010,food,22,desktop,US,0
716,1396,195.85,M007,luxury,8,desktop,US,0
717,1011,42.28,M010,travel,0,tablet,UK,0
718,1606,49.48,M019,jewelry,8,tablet,US,0
719,1301,221.66,M020,food,19,mobile,UK,0
720,1897,167.99,M009,grocery,22,mobile,CA,0
721,1252,125.51,M017,clothing,10,tablet,UK,0
722,1498,28.61,M009,travel,19,mobile,CA,0
723,1753,241.04,M009,food,3,desktop,UK,1
724,1034,16.77,M005,jewelry,15,desktop,US,0
725,1726,98.56,M007,food,13,desktop,CA,1
726,1848,2.92,M011,luxury,19,mobile,CA,0
727,1089,103.2,M008,electronics,21,mobile,CA,0
728,1775,32.45,M014,grocery,20,mobile,US,0
729,1604,59.72,M002,clothing,17,mobile,US,0
730,1921,42.35,M010,electronics,21,tablet,US,0
731,1969,18.97,M016,jewelry,21,tablet,CA,0
732,1601,97.28,M016,food,8,tablet,UK,0
733,1417,213.69,M019,grocery,0,tablet,UK,1
734,1114,319.62,M011,travel,22,desktop,US,0
735,1616,21.36,M006,luxury,2,mobile,UK,0
736,1902,126.36,M006,luxury,19,desktop,CA,0
737,1195,109.17,M007,food,0,mobile,CA,0
738,1825,42.06,M016,food,2,tablet,US,0
739,1500,1.93,M013,food,13,desktop,US,0
740,1625,117.05,M003,travel,13,mobile,UK,0
741,1492,290.95,M009,food,22,tablet,UK,0
742,1074,100.0,M003,grocery,21,mobile,UK,0
743,1412,57.14,M006,travel,12,mobile,US,0
744,1375,74.48,M017,travel,0,tablet,US,0
745,1419,22.27,M003,electronics,14,desktop,US,0
746,1728,138.85,M002,jewelry,19,mobile,CA,0
747,1276,137.21,M012,travel,6,tablet,UK,0
748,1760,15.73,M006,electronics,15,mobile,US,0
749,1675,210.36,M010,grocery,19,mobile,US,0
750,1393,31.36,M011,jewelry,22,mobile,US,0
751,1868,403.17,M016,travel,20,desktop,UK,0
752,1456,48.27,M016,clothing,0,desktop,UK,1
753,1919,19.59,M018,electronics,14,desktop,CA,0
754,1191,43.34,M009,grocery,19,desktop,CA,0
755,1738,58.01,M019,grocery,14,tablet,CA,0
756,1688,7.18,M002,grocery,18,desktop,CA,0
757,1098,86.33,M001,luxury,5,mobile,US,0
758,1547,91.04,M016,jewelry,5,tablet,CA,0
759,1977,134.3,M018,food,0,mobile,US,0
760,1998,2.96,M003,clothing,15,desktop,US,0
761,1095,77.92,M001,jewelry,17,mobile,UK,0
762,1663,5.44,M006,jewelry,12,mobile,US,0
763,1662,120.78,M019,travel,11,mobile,UK,0
764,1189,5.73,M019,luxury,17,mobile,CA,0
765,1735,242.73,M011,electronics,9,desktop,CA,0
766,1036,121.09,M008,clothing,13,mobile,UK,0
767,1779,70.8,M005,grocery,19,mobile,UK,0
768,1368,58.25,M020,jewelry,10,mobile,CA,0
769,1694,14.0,M009,clothing,17,mobile,US,0
770,1524,34.39,M015,electronics,23,desktop,US,0
771,1278,203.22,M014,food,11,mobile,UK,0
772,1216,234.81,M004,clothing,16,tablet,US,0
773,1866,0.07,M008,luxury,23,tablet,US,0
774,1872,90.17,M020,luxury,2,mobile,CA,0
775,1797,127.05,M017,grocery,20,mobile,UK,0
776,1272,96.43,M002,luxury,0,desktop,CA,0
777,1880,8.52,M020,jewelry,0,tablet,US,0
778,1061,24.55,M016,food,5,desktop,US,0
779,1595,28.81,M010,electronics,18,mobile,CA,0
780,1879,178.22,M002,grocery,23,tablet,US,0
781,1728,62.21,M011,food,3,tablet,US,0
782,1341,66.71,M010,travel,21,desktop,CA,0
783,1396,273.17,M019,travel,12,mobile,US,0
784,1698,101.36,M014,electronics,11,tablet,CA,0
785,1018,228.94,M011,grocery,7,desktop,UK,0
786,1176,60.97,M009,luxury,19,tablet,US,0
787,1611,16.19,M007,jewelry,23,mobile,US,0
788,1395,265.83,M015,electronics,6,mobile,CA,0
789,1444,61.38,M020,luxury,20,mobile,UK,0
790,1232,20.04,M017,food,6,desktop,US,0
791,1914,36.01,M003,grocery,6,mobile,US,0
792,1075,5.21,M015,travel,13,desktop,UK,0
793,1264,63.17,M014,travel,17,tablet,US,0
794,1454,191.82,M008,clothing,22,mobile,CA,0
795,1795,271.18,M004,grocery,18,desktop,UK,0
796,1717,269.71,M010,food,23,desktop,UK,0
797,1734,13.38,M002,food,23,desktop,US,0
798,1383,48.14,M014,clothing,19,mobile,UK,0
799,1563,2.86,M008,luxury,18,desktop,UK,0
800,1850,193.22,M010,food,17,mobile,UK,0
801,1505,44.43,M018,luxury,5,mobile,US,0
802,1366,99.73,M015,luxury,15,tablet,UK,0
803,1143,125.49,M005,grocery,2,tablet,US,1
804,1884,56.18,M013,luxury,20,mobile,UK,0
805,1068,36.59,M018,travel,1,tablet,CA,0
806,1098,327.58,M002,electronics,14,desktop,UK,0
807,1395,333.79,M013,travel,19,mobile,UK,0
808,1024,34.17,M014,luxury,10,tablet,UK,0
809,1947,65.32,M010,travel,18,desktop,CA,0
810,1890,360.62,M004,grocery,17,mobile,UK,0
811,1468,0.49,M015,luxury,21,desktop,CA,0
812,1483,53.22,M008,food,10,mobile,CA,0
813,1564,10.59,M015,clothing,2,tablet,CA,0
814,1150,71.16,M014,clothing,3,desktop,US,0
815,1143,2.5,M009,jewelry,5,tablet,US,0
816,1568,52.24,M020,clothing,11,desktop,CA,0
817,1038,24.94,M003,clothing,20,desktop,US,0
818,1108,76.21,M015,food,3,desktop,CA,0
819,1692,551.99,M017,electronics,11,desktop,US,0
820,1041,161.21,M016,electronics,3,tablet,US,0
821,1185,186.85,M004,food,1,desktop,UK,0
822,1934,100.86,M011,clothing,11,tablet,US,0
823,1397,4.24,M008,grocery,12,desktop,US,0
824,1222,23.17,M003,travel,15,mobile,UK,0
825,1633,259.11,M019,luxury,3,mobile,CA,0
826,1132,45.59,M014,travel,7,desktop,UK,0
827,1162,10.94,M009,electronics,4,mobile,US,0
828,1214,121.2,M003,food,13,desktop,US,0
829,1732,35.59,M004,grocery,14,tablet,CA,0
830,1234,31.31,M004,clothing,10,mobile,US,0
831,1842,620.34,M011,food,9,desktop,UK,0
832,1657,195.29,M019,electronics,9,desktop,CA,0
833,1750,52.41,M016,luxury,23,tablet,UK,0
834,1587,392.52,M017,grocery,5,tablet,US,0
835,1008,105.01,M010,grocery,15,desktop,CA,0
836,1073,135.49,M017,electronics,20,desktop,US,0
837,1953,3.2,M016,grocery,3,desktop,US,0
838,1491,12.97,M020,travel,8,desktop,UK,0
839,1912,100.26,M006,luxury,9,desktop,US,0
840,1252,229.29,M007,electronics,4,desktop,UK,0
841,1229,97.75,M014,travel,9,tablet,US,0
842,1518,14.39,M011,food,15,mobile,UK,0
843,1173,12.3,M012,jewelry,10,desktop,UK,0
844,1652,185.91,M014,luxury,5,desktop,CA,0
845,1167,15.0,M005,clothing,6,tablet,CA,0
846,1169,73.45,M005,food,11,mobile,US,0
847,1392,3.78,M020,travel,12,tablet,US,0
848,1945,8.41,M015,clothing,16,tablet,CA,0
849,1794,111.58,M001,clothing,8,desktop,UK,0
850,1633,116.85,M009,travel,7,desktop,UK,0
851,1193,41.77,M003,travel,15,tablet,CA,0
852,1516,24.28,M004,luxury,20,desktop,CA,0
853,1028,168.05,M016,electronics,2,desktop,US,0
854,1164,24.48,M007,jewelry,4,desktop,UK,0
855,1421,78.09,M014,luxury,20,mobile,CA,1
856,1338,344.86,M016,travel,22,mobile,UK,0
857,1647,16.0,M018,clothing,12,desktop,UK,0
858,1495,282.81,M016,clothing,17,tablet,CA,0
859,1364,20.2,M016,food,20,mobile,UK,0
860,1832,83.8,M002,jewelry,15,tablet,US,0
861,1341,47.32,M010,jewelry,13,desktop,CA,0
862,1499,335.04,M007,clothing,10,tablet,UK,0
863,1656,31.96,M015,jewelry,17,tablet,CA,0
864,1510,51.03,M009,food,7,mobile,CA,0
865,1326,406.63,M007,electronics,11,tablet,UK,1
866,1216,76.89,M016,clothing,18,tablet,US,0
867,1300,69.84,M003,grocery,19,mobile,CA,0
868,1131,29.81,M017,clothing,1,desktop,UK,0
869,1803,120.85,M008,clothing,8,tablet,CA,0
870,1069,1.45,M002,electronics,21,desktop,CA,0
871,1251,5.08,M020,travel,8,desktop,UK,0
872,1414,91.47,M003,travel,13,desktop,US,0
873,1786,41.81,M008,grocery,14,mobile,UK,0
874,1444,306.44,M002,grocery,10,desktop,CA,0
875,1875,233.5,M019,grocery,12,tablet,US,0
876,1181,125.07,M017,travel,23,desktop,US,0
877,1166,170.45,M005,luxury,4,desktop,US,0
878,1090,110.06,M020,electronics,5,desktop,US,0
879,1713,13.42,M017,jewelry,22,tablet,CA,0
880,1857,145.05,M010,grocery,4,desktop,UK,0
881,1530,23.6,M009,jewelry,0,desktop,UK,0
882,1038,39.07,M006,food,17,desktop,US,0
883,1125,171.06,M011,electronics,22,mobile,US,0
884,1450,76.9,M002,jewelry,23,tablet,UK,0
885,1172,196.57,M012,travel,7,mobile,US,0
886,1652,23.96,M012,luxury,16,tablet,UK,0
887,1753,93.59,M016,travel,22,desktop,UK,0
888,1219,8.75,M012,grocery,10,tablet,US,0
889,1637,103.02,M018,luxury,10,tablet,UK,0
890,1057,143.77,M013,grocery,2,tablet,UK,0
891,1659,87.93,M015,luxury,7,tablet,UK,0
892,1475,30.96,M016,jewelry,7,mobile,US,0
893,1455,3.18,M004,travel,23,tablet,CA,0
894,1828,12.72,M012,jewelry,20,mobile,CA,0
895,1894,97.37,M017,food,20,mobile,CA,0
896,1360,272.45,M001,electronics,2,desktop,CA,0
897,1934,23.13,M018,travel,21,tablet,CA,0
898,1000,132.81,M016,clothing,9,desktop,US,0
899,1386,201.33,M001,travel,18,tablet,US,0
900,1972,73.58,M010,food,13,mobile,CA,0
901,1347,110.64,M019,travel,17,mobile,CA,0
902,1189,168.75,M016,food,22,mobile,UK,0
903,1504,30.2,M014,travel,2,tablet,UK,0
904,1190,35.22,M002,food,19,tablet,UK,0
905,1507,0.06,M006,luxury,13,tablet,CA,1
906,1368,329.94,M005,grocery,10,tablet,CA,0
907,1408,249.55,M012,jewelry,9,tablet,US,0
908,1823,144.63,M004,travel,23,desktop,UK,0
909,1928,8.24,M004,electronics,13,tablet,UK,0
910,1933,59.33,M005,grocery,0,desktop,US,0
911,1116,10.75,M007,food,15,tablet,US,0
912,1133,1.6,M006,electronics,5,tablet,US,0
913,1057,95.76,M013,grocery,17,tablet,UK,0
914,1555,323.98,M004,clothing,15,tablet,US,0
915,1684,233.17,M013,travel,18,mobile,CA,0
916,1671,119.32,M004,travel,15,mobile,CA,0
917,1172,10.16,M010,food,4,desktop,CA,0
918,1828,32.04,M020,grocery,11,desktop,US,0
919,1814,38.57,M001,grocery,5,tablet,UK,0
920,1148,144.03,M008,food,1,tablet,UK,0
921,1079,162.07,M007,clothing,15,tablet,US,0
922,1885,48.63,M005,travel,20,tablet,US,0
923,1212,54.11,M003,jewelry,22,mobile,UK,0
924,1202,4.55,M015,clothing,10,desktop,CA,0
925,1763,34.13,M017,food,11,desktop,CA,0
926,1228,60.02,M013,jewelry,10,desktop,UK,0
927,1675,12.44,M015,grocery,22,mobile,US,0
928,1226,60.38,M019,luxury,19,tablet,CA,0
929,1658,191.85,M020,luxury,18,mobile,CA,0
930,1531,87.07,M014,clothing,7,mobile,CA,0
931,1440,8.22,M013,luxury,17,desktop,US,0
932,1401,21.28,M012,clothing,4,mobile,US,0
933,1046,64.35,M009,luxury,11,desktop,CA,0
934,1232,44.86,M003,travel,9,mobile,US,0
935,1304,44.43,M011,luxury,14,desktop,UK,0
936,1525,75.35,M010,travel,4,desktop,US,0
937,1142,87.8,M001,jewelry,16,tablet,UK,0
938,1414,159.39,M017,grocery,22,desktop,CA,0
939,1512,41.7,M013,clothing,3,mobile,CA,0
940,1372,163.71,M014,jewelry,11,desktop,UK,0
941,1565,41.34,M001,clothing,17,mobile,CA,0
942,1885,5.7,M002,luxury,7,desktop,CA,0
943,1258,80.79,M002,travel,19,tablet,CA,0
944,1655,88.65,M007,grocery,16,tablet,US,0
945,1470,272.63,M009,luxury,7,mobile,US,0
946,1952,129.49,M004,grocery,12,desktop,UK,0
947,1970,249.83,M002,electronics,22,mobile,UK,0
948,1011,238.97,M019,jewelry,2,tablet,US,0
949,1329,92.78,M005,travel,2,mobile,CA,0
950,1735,75.03,M009,travel,6,mobile,US,0
951,1783,81.52,M013,travel,17,desktop,CA,0
952,1967,383.19,M012,luxury,20,tablet,UK,0
953,1357,148.35,M019,food,6,tablet,UK,0
954,1971,11.23,M009,clothing,21,desktop,UK,0
955,1407,150.7,M010,grocery,22,desktop,US,0
956,1667,18.7,M019,clothing,1,desktop,US,0
957,1372,59.3,M010,clothing,6,tablet,CA,0
958,1007,23.63,M012,food,1,tablet,UK,0
959,1121,116.98,M014,grocery,6,desktop,CA,0
960,1347,209.81,M008,electronics,13,mobile,CA,0
961,1675,34.3,M016,travel,14,tablet,US,0
962,1089,8.56,M017,jewelry,15,desktop,US,0
963,1647,35.45,M020,clothing,23,desktop,CA,0
964,1697,111.58,M004,food,7,mobile,CA,0
965,1315,39.86,M006,food,15,desktop,CA,0
966,1177,32.59,M012,jewelry,20,mobile,US,0
967,1539,20.39,M018,jewelry,6,mobile,CA,0
968,1731,68.82,M007,luxury,10,tablet,US,0
969,1868,32.29,M005,grocery,23,desktop,UK,0
970,1040,131.31,M010,clothing,3,tablet,UK,0
971,1739,7.97,M006,clothing,17,tablet,CA,0
972,1703,109.07,M014,jewelry,22,tablet,US,0
973,1922,27.12,M006,travel,12,desktop,UK,0
974,1501,67.19,M014,luxury,16,desktop,US,0
975,1958,33.7,M012,electronics,11,desktop,US,0
976,1144,128.29,M012,clothing,17,tablet,UK,0
977,1200,290.6,M008,food,9,mobile,CA,0
978,1928,248.98,M010,travel,6,tablet,CA,0
979,1723,87.57,M016,jewelry,11,mobile,UK,0
980,1460,62.1,M020,clothing,11,desktop,US,0
981,1731,170.54,M008,grocery,12,desktop,CA,0
982,1751,114.99,M009,jewelry,0,tablet,US,0
983,1924,20.28,M013,food,6,mobile,UK,0
984,1908,171.99,M020,grocery,15,desktop,CA,0
985,1557,56.02,M017,luxury,15,desktop,CA,0
986,1546,20.95,M019,jewelry,20,tablet,CA,0
987,1252,33.1,M017,jewelry,15,tablet,UK,0
988,1389,31.13,M007,clothing,15,tablet,UK,0
989,1593,73.23,M001,grocery,13,mobile,UK,0
990,1882,26.71,M020,luxury,10,mobile,US,0
991,1255,13.19,M014,jewelry,18,desktop,US,0
992,1708,13.2,M017,travel,10,tablet,US,0
993,1814,87.53,M013,food,1,desktop,CA,0
994,1920,132.71,M002,grocery,6,mobile,CA,0
995,1449,38.79,M014,travel,8,desktop,CA,0
996,1009,3.53,M001,clothing,8,desktop,UK,0
997,1823,13.61,M005,electronics,13,tablet,UK,0
998,1797,246.15,M007,luxury,9,desktop,CA,0
999,1241,68.03,M019,jewelry,15,tablet,UK,0
1000,1250,60.44,M014,electronics,23,desktop,US,0
1001,1876,3.88,M014,jewelry,17,desktop,US,0
1002,1004,130.43,M015,travel,0,mobile,UK,0
1003,1118,75.09,M005,clothing,23,mobile,US,0
1004,1800,22.57,M005,clothing,1,desktop,US,0
1005,1373,11.66,M002,clothing,19,desktop,US,0
1006,1064,48.35,M018,clothing,3,tablet,CA,0
1007,1145,181.5,M009,grocery,1,mobile,UK,1
1008,1223,200.47,M010,grocery,3,mobile,UK,0
1009,1238,92.34,M018,jewelry,22,desktop,CA,0
1010,1176,130.03,M004,grocery,5,tablet,US,0
1011,1778,12.23,M008,jewelry,21,mobile,CA,0
1012,1852,88.7,M018,luxury,3,desktop,US,0
1013,1281,109.95,M020,grocery,17,desktop,CA,0
1014,1062,22.4,M017,grocery,4,desktop,US,0
1015,1216,212.16,M016,grocery,10,desktop,CA,0
1016,1853,21.69,M018,luxury,12,desktop,CA,0
1017,1826,37.61,M007,food,2,mobile,US,0
1018,1794,96.91,M001,luxury,18,mobile,US,0
1019,1688,101.71,M001,clothing,19,tablet,UK,0
1020,1460,120.19,M018,luxury,10,desktop,UK,0
1021,1928,11.88,M004,food,10,tablet,CA,0
1022,1609,189.36,M020,grocery,20,desktop,CA,0
1023,1104,76.11,M020,grocery,1,desktop,UK,0
1024,1098,63.74,M004,food,21,desktop,UK,0
1025,1510,396.85,M006,travel,14,tablet,US,0
1026,1384,134.85,M003,jewelry,21,desktop,UK,0
1027,1404,12.56,M006,clothing,7,tablet,CA,0
1028,1822,141.28,M013,luxury,1,mobile,UK,0
1029,1517,10.01,M007,jewelry,7,desktop,UK,0
1030,1475,2.79,M004,travel,23,tablet,UK,0
1031,1976,51.69,M001,clothing,19,mobile,UK,0
1032,1708,504.81,M006,electronics,22,desktop,CA,0
1033,1862,19.22,M005,clothing,14,mobile,UK,0
1034,1644,111.67,M013,luxury,15,desktop,UK,0
1035,1869,19.04,M019,jewelry,12,tablet,CA,0
1036,1770,129.02,M004,clothing,22,desktop,UK,0
1037,1436,70.39,M006,electronics,16,desktop,CA,0
1038,1022,113.93,M013,electronics,13,tablet,UK,0
1039,1996,22.67,M005,grocery,13,tablet,UK,0
1040,1564,136.9,M013,luxury,0,tablet,UK,0
1041,1676,543.05,M010,electronics,23,desktop,US,0
1042,1713,109.56,M003,food,0,mobile,UK,0
1043,1457,68.02,M013,jewelry,2,tablet,CA,0
1044,1082,256.62,M012,food,21,mobile,US,0
